asset,start,end
Z,2020-01-13 05:06:00,2020-01-13 06:02:00
Y,2020-01-13 05:32:00,2020-01-13 06:28:00
Z,2020-01-13 06:13:00,2020-01-13 07:10:00
Y,2020-01-13 06:39:00,2020-01-13 07:36:00
X,2020-01-13 06:41:00,2020-01-13 07:37:00
Z,2020-01-13 07:41:00,2020-01-13 08:06:00
Y,2020-01-13 07:47:00,2020-01-13 08:25:00
X,2020-01-13 07:49:00,2020-01-13 08:45:00
Z,2020-01-13 08:20:00,2020-01-13 09:17:00
Y,2020-01-13 08:51:00,2020-01-13 09:50:00
X,2020-01-13 09:29:00,2020-01-13 10:28:00
Z,2020-01-13 09:33:00,2020-01-13 10:29:00
Y,2020-01-13 10:49:00,2020-01-13 11:46:00
Z,2020-01-13 10:56:00,2020-01-13 11:52:00
X,2020-01-13 11:42:00,2020-01-13 12:41:00
Y,2020-01-13 12:16:00,2020-01-13 13:05:00
Z,2020-01-13 13:23:00,2020-01-13 14:20:00
Y,2020-01-13 14:38:00,2020-01-13 15:27:00
X,2020-01-13 14:41:00,2020-01-13 15:30:00
Z,2020-01-13 15:04:00,2020-01-13 16:03:00
X,2020-01-13 15:47:00,2020-01-13 16:43:00
Z,2020-01-13 16:43:00,2020-01-13 17:40:00
Y,2020-01-13 16:46:00,2020-01-13 17:45:00
X,2020-01-13 17:01:00,2020-01-13 17:58:00
Z,2020-01-13 17:51:00,2020-01-13 18:47:00
X,2020-01-13 18:10:00,2020-01-13 18:59:00
Y,2020-01-13 18:22:00,2020-01-13 19:19:00
Y,2020-01-13 19:30:00,2020-01-13 20:29:00
X,2020-01-13 19:45:00,2020-01-13 20:42:00
Y,2020-01-13 20:40:00,2020-01-13 21:36:00
Z,2020-01-13 20:48:00,2020-01-13 21:47:00
X,2020-01-13 21:02:00,2020-01-13 21:41:00
X,2020-01-13 22:07:00,2020-01-13 23:04:00
Y,2020-01-13 22:07:00,2020-01-13 22:45:00
Z,2020-01-13 22:23:00,2020-01-13 23:19:00
Y,2020-01-13 23:02:00,2020-01-13 23:59:00
X,2020-01-13 23:33:00,2020-01-14 00:33:00
Z,2020-01-13 23:34:00,2020-01-14 00:31:00
X,2020-01-14 00:56:00,2020-01-14 01:45:00
Z,2020-01-14 01:49:00,2020-01-14 02:48:00
X,2020-01-14 01:56:00,2020-01-14 02:52:00
Y,2020-01-14 02:02:00,2020-01-14 02:58:00
Z,2020-01-14 03:10:00,2020-01-14 04:06:00
X,2020-01-14 03:44:00,2020-01-14 04:33:00
Y,2020-01-14 03:54:00,2020-01-14 04:53:00
Z,2020-01-14 05:11:00,2020-01-14 06:08:00
Y,2020-01-14 05:14:00,2020-01-14 06:03:00
X,2020-01-14 05:49:00,2020-01-14 06:45:00
Y,2020-01-14 06:23:00,2020-01-14 07:12:00
Z,2020-01-14 06:34:00,2020-01-14 07:30:00
Y,2020-01-14 07:25:00,2020-01-14 08:21:00
X,2020-01-14 07:27:00,2020-01-14 08:24:00
Z,2020-01-14 08:10:00,2020-01-14 09:07:00
Z,2020-01-14 09:18:00,2020-01-14 10:14:00
X,2020-01-14 09:29:00,2020-01-14 10:25:00
Y,2020-01-14 10:03:00,2020-01-14 10:52:00
X,2020-01-14 10:51:00,2020-01-14 11:47:00
Y,2020-01-14 11:03:00,2020-01-14 11:59:00
Z,2020-01-14 11:27:00,2020-01-14 13:15:00
Y,2020-01-14 12:19:00,2020-01-14 13:08:00
X,2020-01-14 12:40:00,2020-01-14 13:36:00
Z,2020-01-14 13:30:00,2020-01-14 14:26:00
X,2020-01-14 13:53:00,2020-01-14 14:52:00
Y,2020-01-14 14:13:00,2020-01-14 15:02:00
Z,2020-01-14 14:40:00,2020-01-14 15:36:00
Y,2020-01-14 15:14:00,2020-01-14 16:10:00
X,2020-01-14 15:27:00,2020-01-14 16:20:00
Z,2020-01-14 15:50:00,2020-01-14 16:46:00
X,2020-01-14 16:27:00,2020-01-14 17:39:00
Z,2020-01-14 17:02:00,2020-01-14 17:59:00
X,2020-01-14 18:00:00,2020-01-14 18:25:00
Y,2020-01-14 18:14:00,2020-01-14 19:03:00
X,2020-01-14 19:22:00,2020-01-14 20:18:00
Y,2020-01-14 19:38:00,2020-01-14 20:34:00
Z,2020-01-14 19:57:00,2020-01-14 21:11:00
Y,2020-01-14 21:39:00,2020-01-14 22:38:00
Z,2020-01-14 21:44:00,2020-01-14 22:34:00
X,2020-01-14 22:09:00,2020-01-14 23:03:00
Z,2020-01-14 22:45:00,2020-01-14 23:41:00
X,2020-01-14 23:28:00,2020-01-14 23:43:00
Y,2020-01-14 23:30:00,2020-01-15 00:08:00
X,2020-01-15 00:05:00,2020-01-15 01:04:00
Y,2020-01-15 00:38:00,2020-01-15 01:34:00
X,2020-01-15 01:27:00,2020-01-15 01:52:00
Z,2020-01-15 01:31:00,2020-01-15 02:27:00
Y,2020-01-15 01:51:00,2020-01-15 02:41:00
X,2020-01-15 02:16:00,2020-01-15 03:12:00
Z,2020-01-15 02:38:00,2020-01-15 03:35:00
Y,2020-01-15 02:53:00,2020-01-15 03:49:00
X,2020-01-15 03:28:00,2020-01-15 03:43:00
Z,2020-01-15 03:52:00,2020-01-15 04:48:00
Y,2020-01-15 04:01:00,2020-01-15 04:50:00
X,2020-01-15 04:18:00,2020-01-15 05:07:00
Z,2020-01-15 04:59:00,2020-01-15 05:56:00
X,2020-01-15 05:44:00,2020-01-15 06:40:00
Z,2020-01-15 06:07:00,2020-01-15 07:04:00
Y,2020-01-15 06:10:00,2020-01-15 07:06:00
Z,2020-01-15 07:16:00,2020-01-15 08:12:00
X,2020-01-15 07:35:00,2020-01-15 07:49:00
Y,2020-01-15 08:14:00,2020-01-15 09:30:00
X,2020-01-15 08:48:00,2020-01-15 09:37:00
Z,2020-01-15 09:24:00,2020-01-15 10:13:00
X,2020-01-15 09:58:00,2020-01-15 10:48:00
Y,2020-01-15 10:17:00,2020-01-15 11:13:00
Z,2020-01-15 10:59:00,2020-01-15 11:58:00
Y,2020-01-15 11:37:00,2020-01-15 12:33:00
Z,2020-01-15 12:22:00,2020-01-15 13:21:00
X,2020-01-15 12:37:00,2020-01-15 13:26:00
Y,2020-01-15 13:30:00,2020-01-15 14:26:00
X,2020-01-15 13:40:00,2020-01-15 14:29:00
Z,2020-01-15 13:43:00,2020-01-15 14:39:00
Y,2020-01-15 15:04:00,2020-01-15 16:00:00
Z,2020-01-15 15:40:00,2020-01-15 16:37:00
X,2020-01-15 15:47:00,2020-01-15 16:43:00
Y,2020-01-15 16:50:00,2020-01-15 17:48:00
Z,2020-01-15 17:01:00,2020-01-15 17:58:00
X,2020-01-15 17:33:00,2020-01-15 18:32:00
Z,2020-01-15 18:09:00,2020-01-15 19:05:00
Y,2020-01-15 18:39:00,2020-01-15 19:35:00
Z,2020-01-15 19:33:00,2020-01-15 20:22:00
X,2020-01-15 19:57:00,2020-01-15 20:56:00
Y,2020-01-15 20:04:00,2020-01-15 21:27:00
Z,2020-01-15 21:17:00,2020-01-15 22:16:00
Y,2020-01-15 21:30:00,2020-01-15 22:29:00
X,2020-01-15 21:40:00,2020-01-15 22:40:00
Z,2020-01-15 22:27:00,2020-01-15 23:23:00
Y,2020-01-15 22:40:00,2020-01-15 23:36:00
X,2020-01-15 22:53:00,2020-01-15 23:50:00
Y,2020-01-15 23:54:00,2020-01-16 00:50:00
Z,2020-01-16 00:12:00,2020-01-16 01:08:00
X,2020-01-16 01:19:00,2020-01-16 02:08:00
Y,2020-01-16 01:27:00,2020-01-16 02:16:00
Z,2020-01-16 01:51:00,2020-01-16 02:51:00
Y,2020-01-16 02:28:00,2020-01-16 03:24:00
X,2020-01-16 03:08:00,2020-01-16 04:04:00
Y,2020-01-16 03:41:00,2020-01-16 04:38:00
Z,2020-01-16 03:43:00,2020-01-16 04:08:00
Y,2020-01-16 04:49:00,2020-01-16 05:38:00
Z,2020-01-16 05:04:00,2020-01-16 05:25:00
Z,2020-01-16 06:04:00,2020-01-16 07:03:00
X,2020-01-16 06:21:00,2020-01-16 07:17:00
Y,2020-01-16 07:12:00,2020-01-16 08:01:00
Z,2020-01-16 07:31:00,2020-01-16 08:27:00
X,2020-01-16 07:34:00,2020-01-16 08:33:00
Y,2020-01-16 08:19:00,2020-01-16 09:18:00
Y,2020-01-16 10:03:00,2020-01-16 10:59:00
X,2020-01-16 10:04:00,2020-01-16 11:00:00
Z,2020-01-16 10:17:00,2020-01-16 11:17:00
X,2020-01-16 11:26:00,2020-01-16 12:22:00
Z,2020-01-16 12:52:00,2020-01-16 13:17:00
X,2020-01-16 12:56:00,2020-01-16 13:46:00
Y,2020-01-16 13:19:00,2020-01-16 14:15:00
Z,2020-01-16 13:36:00,2020-01-16 14:33:00
X,2020-01-16 14:05:00,2020-01-16 15:01:00
Y,2020-01-16 14:53:00,2020-01-16 15:50:00
Z,2020-01-16 15:00:00,2020-01-16 15:24:00
X,2020-01-16 15:23:00,2020-01-16 16:20:00
Z,2020-01-16 16:07:00,2020-01-16 17:04:00
X,2020-01-16 16:59:00,2020-01-16 17:48:00
Z,2020-01-16 17:26:00,2020-01-16 18:22:00
X,2020-01-16 18:33:00,2020-01-16 19:23:00
Y,2020-01-16 18:35:00,2020-01-16 19:31:00
Z,2020-01-16 18:58:00,2020-01-16 19:57:00
X,2020-01-16 20:13:00,2020-01-16 21:12:00
Z,2020-01-16 20:28:00,2020-01-16 21:24:00
Y,2020-01-16 20:32:00,2020-01-16 21:29:00
X,2020-01-16 21:30:00,2020-01-16 22:29:00
Y,2020-01-16 22:24:00,2020-01-16 23:02:00
Z,2020-01-16 22:28:00,2020-01-16 23:27:00
X,2020-01-16 22:56:00,2020-01-16 23:52:00
Y,2020-01-16 23:30:00,2020-01-17 00:27:00
Z,2020-01-16 23:43:00,2020-01-17 00:40:00
X,2020-01-17 00:23:00,2020-01-17 01:22:00
Z,2020-01-17 00:51:00,2020-01-17 01:50:00
X,2020-01-17 01:50:00,2020-01-17 02:39:00
Z,2020-01-17 02:01:00,2020-01-17 03:05:00
Y,2020-01-17 02:35:00,2020-01-17 03:31:00
X,2020-01-17 02:50:00,2020-01-17 03:50:00
Z,2020-01-17 03:28:00,2020-01-17 04:24:00
Y,2020-01-17 03:43:00,2020-01-17 04:39:00
X,2020-01-17 04:26:00,2020-01-17 05:22:00
Y,2020-01-17 04:56:00,2020-01-17 05:11:00
Z,2020-01-17 05:18:00,2020-01-17 06:14:00
Y,2020-01-17 05:43:00,2020-01-17 06:40:00
X,2020-01-17 05:49:00,2020-01-17 06:45:00
Z,2020-01-17 07:25:00,2020-01-17 08:22:00
X,2020-01-17 07:32:00,2020-01-17 08:31:00
Y,2020-01-17 08:28:00,2020-01-17 09:17:00
X,2020-01-17 08:42:00,2020-01-17 09:38:00
Z,2020-01-17 09:06:00,2020-01-17 10:03:00
X,2020-01-17 09:57:00,2020-01-17 10:53:00
X,2020-01-17 11:17:00,2020-01-17 12:16:00
X,2020-01-17 12:45:00,2020-01-17 13:23:00
Z,2020-01-17 13:17:00,2020-01-17 14:15:00
Y,2020-01-17 13:52:00,2020-01-17 14:51:00
X,2020-01-17 14:21:00,2020-01-17 15:17:00
Z,2020-01-17 15:28:00,2020-01-17 16:25:00
X,2020-01-17 15:46:00,2020-01-17 16:45:00
Z,2020-01-17 16:37:00,2020-01-17 17:36:00
X,2020-01-17 17:12:00,2020-01-17 18:11:00
X,2020-01-17 18:29:00,2020-01-17 19:18:00
Z,2020-01-17 19:31:00,2020-01-17 20:27:00
X,2020-01-17 20:16:00,2020-01-17 21:13:00
Y,2020-01-17 20:29:00,2020-01-17 21:19:00
Z,2020-01-17 21:35:00,2020-01-17 21:50:00
X,2020-01-17 21:46:00,2020-01-17 22:45:00
Y,2020-01-17 22:37:00,2020-01-17 23:34:00
X,2020-01-17 23:04:00,2020-01-17 23:53:00
Z,2020-01-17 23:37:00,2020-01-18 00:36:00
Y,2020-01-18 00:10:00,2020-01-18 01:06:00
X,2020-01-18 00:20:00,2020-01-18 00:35:00
X,2020-01-18 01:40:00,2020-01-18 02:39:00
Z,2020-01-18 01:56:00,2020-01-18 02:52:00
Y,2020-01-18 02:52:00,2020-01-18 03:51:00
X,2020-01-18 02:55:00,2020-01-18 03:51:00
Z,2020-01-18 03:11:00,2020-01-18 04:07:00
Z,2020-01-18 04:18:00,2020-01-18 05:17:00
X,2020-01-18 05:11:00,2020-01-18 06:00:00
X,2020-01-18 06:12:00,2020-01-18 07:01:00
X,2020-01-18 07:12:00,2020-01-18 08:11:00
Y,2020-01-18 07:51:00,2020-01-18 08:50:00
Z,2020-01-18 07:51:00,2020-01-18 08:47:00
X,2020-01-18 08:32:00,2020-01-18 09:29:00
Z,2020-01-18 08:59:00,2020-01-18 09:13:00
X,2020-01-18 09:56:00,2020-01-18 10:52:00
Z,2020-01-18 10:00:00,2020-01-18 10:59:00
X,2020-01-18 11:06:00,2020-01-18 12:02:00
Z,2020-01-18 11:47:00,2020-01-18 12:44:00
X,2020-01-18 12:13:00,2020-01-18 13:02:00
Z,2020-01-18 13:21:00,2020-01-18 14:20:00
X,2020-01-18 13:40:00,2020-01-18 14:39:00
Z,2020-01-18 14:32:00,2020-01-18 15:22:00
Y,2020-01-18 15:32:00,2020-01-18 16:28:00
Z,2020-01-18 15:59:00,2020-01-18 16:48:00
X,2020-01-18 16:20:00,2020-01-18 17:19:00
Z,2020-01-18 17:20:00,2020-01-18 18:17:00
X,2020-01-18 17:30:00,2020-01-18 18:19:00
Y,2020-01-18 17:38:00,2020-01-18 18:37:00
X,2020-01-18 18:38:00,2020-01-18 19:34:00
Y,2020-01-18 18:49:00,2020-01-18 19:48:00
Z,2020-01-18 19:57:00,2020-01-18 20:12:00
X,2020-01-18 20:04:00,2020-01-18 20:29:00
X,2020-01-18 20:50:00,2020-01-18 21:49:00
Z,2020-01-18 21:06:00,2020-01-18 22:05:00
Y,2020-01-18 22:10:00,2020-01-18 22:59:00
Z,2020-01-18 22:16:00,2020-01-18 23:12:00
X,2020-01-18 23:14:00,2020-01-19 00:13:00
Z,2020-01-18 23:42:00,2020-01-18 23:56:00
Y,2020-01-19 00:39:00,2020-01-19 01:18:00
Z,2020-01-19 00:47:00,2020-01-19 01:47:00
X,2020-01-19 01:05:00,2020-01-19 02:04:00
Y,2020-01-19 02:06:00,2020-01-19 03:05:00
Z,2020-01-19 02:54:00,2020-01-19 03:53:00
X,2020-01-19 03:03:00,2020-01-19 03:25:00
Y,2020-01-19 03:25:00,2020-01-19 04:24:00
X,2020-01-19 03:40:00,2020-01-19 04:28:00
Z,2020-01-19 04:09:00,2020-01-19 05:06:00
Y,2020-01-19 04:35:00,2020-01-19 05:24:00
X,2020-01-19 05:12:00,2020-01-19 06:11:00
Z,2020-01-19 05:22:00,2020-01-19 06:18:00
Y,2020-01-19 05:35:00,2020-01-19 06:32:00
X,2020-01-19 06:31:00,2020-01-19 07:20:00
Y,2020-01-19 06:43:00,2020-01-19 07:39:00
Z,2020-01-19 06:49:00,2020-01-19 07:38:00
Y,2020-01-19 07:50:00,2020-01-19 08:46:00
Z,2020-01-19 08:06:00,2020-01-19 08:55:00
X,2020-01-19 08:21:00,2020-01-19 09:17:00
Z,2020-01-19 09:43:00,2020-01-19 10:39:00
Y,2020-01-19 09:54:00,2020-01-19 10:53:00
X,2020-01-19 10:04:00,2020-01-19 10:29:00
Y,2020-01-19 11:01:00,2020-01-19 11:50:00
X,2020-01-19 11:23:00,2020-01-19 11:44:00
Z,2020-01-19 12:23:00,2020-01-19 13:22:00
Y,2020-01-19 12:25:00,2020-01-19 13:24:00
X,2020-01-19 13:02:00,2020-01-19 13:51:00
Y,2020-01-19 13:36:00,2020-01-19 14:35:00
X,2020-01-19 14:09:00,2020-01-19 14:47:00
Z,2020-01-19 14:16:00,2020-01-19 15:05:00
Y,2020-01-19 14:48:00,2020-01-19 15:44:00
Z,2020-01-19 15:16:00,2020-01-19 15:31:00
X,2020-01-19 15:33:00,2020-01-19 16:29:00
Z,2020-01-19 16:32:00,2020-01-19 17:28:00
Y,2020-01-19 16:35:00,2020-01-19 17:25:00
X,2020-01-19 16:47:00,2020-01-19 17:36:00
Z,2020-01-19 17:54:00,2020-01-19 18:51:00
X,2020-01-19 18:07:00,2020-01-19 19:03:00
Y,2020-01-19 18:14:00,2020-01-19 19:11:00
Z,2020-01-19 19:02:00,2020-01-19 19:51:00
X,2020-01-19 19:42:00,2020-01-19 20:07:00
Z,2020-01-19 20:07:00,2020-01-19 21:04:00
X,2020-01-19 20:18:00,2020-01-19 21:08:00
Y,2020-01-19 20:23:00,2020-01-19 21:22:00
X,2020-01-19 21:39:00,2020-01-19 22:35:00
Y,2020-01-19 21:57:00,2020-01-19 22:46:00
Z,2020-01-19 22:02:00,2020-01-19 23:01:00
Z,2020-01-19 23:22:00,2020-01-20 00:18:00
Y,2020-01-19 23:27:00,2020-01-20 00:05:00
X,2020-01-19 23:41:00,2020-01-20 00:19:00
Z,2020-01-20 00:35:00,2020-01-20 01:31:00
Y,2020-01-20 00:41:00,2020-01-20 01:40:00
X,2020-01-20 01:22:00,2020-01-20 02:18:00
Z,2020-01-20 01:42:00,2020-01-20 02:39:00
Y,2020-01-20 02:07:00,2020-01-20 02:56:00
Y,2020-01-20 03:08:00,2020-01-20 04:04:00
Z,2020-01-20 03:16:00,2020-01-20 04:15:00
X,2020-01-20 03:47:00,2020-01-20 04:46:00
Y,2020-01-20 04:16:00,2020-01-20 05:05:00
Z,2020-01-20 04:26:00,2020-01-20 05:16:00
X,2020-01-20 05:07:00,2020-01-20 06:17:00
Y,2020-01-20 05:24:00,2020-01-20 06:20:00
Z,2020-01-20 05:48:00,2020-01-20 06:44:00
Y,2020-01-20 06:55:00,2020-01-20 07:55:00
X,2020-01-20 07:08:00,2020-01-20 08:04:00
Z,2020-01-20 07:12:00,2020-01-20 08:08:00
Z,2020-01-20 08:25:00,2020-01-20 09:24:00
X,2020-01-20 08:31:00,2020-01-20 09:28:00
Y,2020-01-20 09:04:00,2020-01-20 10:00:00
Z,2020-01-20 09:39:00,2020-01-20 10:36:00
X,2020-01-20 09:42:00,2020-01-20 09:57:00
Y,2020-01-20 10:12:00,2020-01-20 11:08:00
Z,2020-01-20 10:47:00,2020-01-20 11:01:00
X,2020-01-20 11:19:00,2020-01-20 12:15:00
Z,2020-01-20 11:52:00,2020-01-20 12:48:00
Y,2020-01-20 11:56:00,2020-01-20 12:35:00
X,2020-01-20 12:40:00,2020-01-20 13:36:00
Z,2020-01-20 13:05:00,2020-01-20 14:02:00
Y,2020-01-20 13:37:00,2020-01-20 14:33:00
X,2020-01-20 13:49:00,2020-01-20 14:46:00
X,2020-01-20 15:04:00,2020-01-20 16:00:00
Z,2020-01-20 15:09:00,2020-01-20 16:06:00
Y,2020-01-20 15:43:00,2020-01-20 16:42:00
Z,2020-01-20 16:32:00,2020-01-20 17:31:00
X,2020-01-20 16:57:00,2020-01-20 17:53:00
Y,2020-01-20 17:11:00,2020-01-20 18:07:00
Y,2020-01-20 18:18:00,2020-01-20 19:14:00
X,2020-01-20 18:42:00,2020-01-20 19:41:00
Z,2020-01-20 18:57:00,2020-01-20 19:53:00
Y,2020-01-20 19:45:00,2020-01-20 20:34:00
X,2020-01-20 20:44:00,2020-01-20 21:40:00
Y,2020-01-20 20:52:00,2020-01-20 21:48:00
Z,2020-01-20 20:54:00,2020-01-20 21:53:00
X,2020-01-20 21:54:00,2020-01-20 22:50:00
Y,2020-01-20 22:06:00,2020-01-20 22:55:00
Z,2020-01-20 22:09:00,2020-01-20 23:06:00
Z,2020-01-20 23:22:00,2020-01-21 00:18:00
Y,2020-01-21 00:09:00,2020-01-21 01:05:00
X,2020-01-21 00:20:00,2020-01-21 00:34:00
Y,2020-01-21 01:16:00,2020-01-21 02:12:00
X,2020-01-21 01:41:00,2020-01-21 02:40:00
Z,2020-01-21 01:58:00,2020-01-21 03:11:00
Y,2020-01-21 02:29:00,2020-01-21 03:26:00
Z,2020-01-21 03:14:00,2020-01-21 04:10:00
Y,2020-01-21 03:54:00,2020-01-21 04:32:00
X,2020-01-21 04:05:00,2020-01-21 04:20:00
Z,2020-01-21 05:02:00,2020-01-21 05:58:00
Y,2020-01-21 05:28:00,2020-01-21 06:27:00
Z,2020-01-21 06:15:00,2020-01-21 07:11:00
X,2020-01-21 06:29:00,2020-01-21 07:26:00
Y,2020-01-21 06:38:00,2020-01-21 07:37:00
Z,2020-01-21 07:39:00,2020-01-21 08:35:00
Y,2020-01-21 07:55:00,2020-01-21 08:44:00
X,2020-01-21 08:35:00,2020-01-21 09:31:00
Z,2020-01-21 08:57:00,2020-01-21 09:53:00
Y,2020-01-21 09:06:00,2020-01-21 10:05:00
X,2020-01-21 09:58:00,2020-01-21 10:54:00
Z,2020-01-21 10:18:00,2020-01-21 11:15:00
Y,2020-01-21 10:27:00,2020-01-21 11:23:00
X,2020-01-21 11:31:00,2020-01-21 12:28:00
Y,2020-01-21 12:19:00,2020-01-21 13:15:00
X,2020-01-21 12:52:00,2020-01-21 13:48:00
Y,2020-01-21 13:34:00,2020-01-21 14:30:00
X,2020-01-21 14:10:00,2020-01-21 15:06:00
Z,2020-01-21 14:14:00,2020-01-21 15:14:00
Y,2020-01-21 14:41:00,2020-01-21 15:38:00
Z,2020-01-21 15:51:00,2020-01-21 16:47:00
Y,2020-01-21 16:04:00,2020-01-21 17:00:00
X,2020-01-21 16:48:00,2020-01-21 17:47:00
Y,2020-01-21 17:22:00,2020-01-21 18:18:00
Z,2020-01-21 17:36:00,2020-01-21 18:32:00
X,2020-01-21 18:25:00,2020-01-21 19:22:00
Y,2020-01-21 18:32:00,2020-01-21 19:29:00
X,2020-01-21 19:33:00,2020-01-21 21:02:00
Z,2020-01-21 19:41:00,2020-01-21 20:40:00
Y,2020-01-21 20:30:00,2020-01-21 21:19:00
Z,2020-01-21 21:17:00,2020-01-21 22:14:00
X,2020-01-21 21:24:00,2020-01-21 22:13:00
Y,2020-01-21 22:08:00,2020-01-21 23:22:00
Z,2020-01-21 22:25:00,2020-01-21 23:24:00
X,2020-01-21 23:29:00,2020-01-22 00:25:00
Z,2020-01-21 23:57:00,2020-01-22 00:54:00
Y,2020-01-22 01:02:00,2020-01-22 01:59:00
X,2020-01-22 01:53:00,2020-01-22 02:50:00
Y,2020-01-22 02:10:00,2020-01-22 03:06:00
Z,2020-01-22 02:23:00,2020-01-22 03:19:00
X,2020-01-22 03:44:00,2020-01-22 04:32:00
Z,2020-01-22 04:09:00,2020-01-22 05:06:00
Y,2020-01-22 04:50:00,2020-01-22 05:46:00
Y,2020-01-22 05:57:00,2020-01-22 06:53:00
Z,2020-01-22 06:01:00,2020-01-22 07:00:00
X,2020-01-22 06:03:00,2020-01-22 06:51:00
X,2020-01-22 07:03:00,2020-01-22 07:52:00
Z,2020-01-22 07:17:00,2020-01-22 08:13:00
Y,2020-01-22 07:30:00,2020-01-22 08:29:00
X,2020-01-22 08:03:00,2020-01-22 09:02:00
Y,2020-01-22 08:40:00,2020-01-22 09:36:00
Y,2020-01-22 09:56:00,2020-01-22 10:53:00
Z,2020-01-22 10:15:00,2020-01-22 11:11:00
X,2020-01-22 10:34:00,2020-01-22 11:23:00
Y,2020-01-22 11:30:00,2020-01-22 12:19:00
X,2020-01-22 12:08:00,2020-01-22 13:07:00
Y,2020-01-22 12:41:00,2020-01-22 13:38:00
Z,2020-01-22 12:47:00,2020-01-22 13:43:00
Y,2020-01-22 13:54:00,2020-01-22 14:50:00
Z,2020-01-22 14:10:00,2020-01-22 15:06:00
X,2020-01-22 15:06:00,2020-01-22 15:55:00
Y,2020-01-22 15:12:00,2020-01-22 16:01:00
X,2020-01-22 16:06:00,2020-01-22 16:56:00
Z,2020-01-22 16:32:00,2020-01-22 17:29:00
X,2020-01-22 17:07:00,2020-01-22 17:56:00
Y,2020-01-22 17:55:00,2020-01-22 18:44:00
Z,2020-01-22 18:37:00,2020-01-22 19:33:00
Y,2020-01-22 19:13:00,2020-01-22 20:09:00
X,2020-01-22 19:28:00,2020-01-22 20:27:00
Z,2020-01-22 20:00:00,2020-01-22 20:56:00
Y,2020-01-22 20:44:00,2020-01-22 21:40:00
Z,2020-01-22 21:07:00,2020-01-22 22:04:00
X,2020-01-22 21:31:00,2020-01-22 22:20:00
Y,2020-01-22 22:14:00,2020-01-22 23:10:00
Z,2020-01-22 22:46:00,2020-01-22 23:42:00
X,2020-01-22 23:53:00,2020-01-23 00:52:00
Z,2020-01-23 00:05:00,2020-01-23 00:54:00
Y,2020-01-23 00:09:00,2020-01-23 01:23:00
X,2020-01-23 01:11:00,2020-01-23 02:00:00
Y,2020-01-23 02:05:00,2020-01-23 02:53:00
Z,2020-01-23 02:07:00,2020-01-23 03:03:00
X,2020-01-23 03:03:00,2020-01-23 03:59:00
Z,2020-01-23 03:29:00,2020-01-23 04:29:00
Y,2020-01-23 03:31:00,2020-01-23 05:04:00
X,2020-01-23 04:52:00,2020-01-23 05:31:00
Z,2020-01-23 04:55:00,2020-01-23 05:54:00
Y,2020-01-23 05:15:00,2020-01-23 06:14:00
X,2020-01-23 05:42:00,2020-01-23 06:41:00
Y,2020-01-23 07:15:00,2020-01-23 08:12:00
X,2020-01-23 07:44:00,2020-01-23 08:33:00
Z,2020-01-23 08:12:00,2020-01-23 09:01:00
Y,2020-01-23 08:45:00,2020-01-23 09:41:00
X,2020-01-23 09:40:00,2020-01-23 10:36:00
Y,2020-01-23 09:52:00,2020-01-23 10:48:00
X,2020-01-23 10:48:00,2020-01-23 11:44:00
Y,2020-01-23 11:11:00,2020-01-23 11:49:00
Z,2020-01-23 11:36:00,2020-01-23 12:25:00
X,2020-01-23 11:55:00,2020-01-23 12:51:00
Y,2020-01-23 12:00:00,2020-01-23 12:57:00
Z,2020-01-23 13:15:00,2020-01-23 14:12:00
X,2020-01-23 13:16:00,2020-01-23 14:12:00
X,2020-01-23 14:47:00,2020-01-23 15:46:00
Y,2020-01-23 14:55:00,2020-01-23 15:51:00
Y,2020-01-23 16:20:00,2020-01-23 17:19:00
X,2020-01-23 16:38:00,2020-01-23 17:34:00
Z,2020-01-23 16:54:00,2020-01-23 17:51:00
X,2020-01-23 18:13:00,2020-01-23 19:12:00
Z,2020-01-23 18:17:00,2020-01-23 19:14:00
Y,2020-01-23 18:33:00,2020-01-23 19:29:00
Y,2020-01-23 19:40:00,2020-01-23 20:37:00
X,2020-01-23 20:08:00,2020-01-23 21:05:00
X,2020-01-23 21:28:00,2020-01-23 22:25:00
Y,2020-01-23 21:52:00,2020-01-23 22:49:00
X,2020-01-23 23:01:00,2020-01-23 23:57:00
Z,2020-01-23 23:36:00,2020-01-24 00:01:00
Z,2020-01-24 00:13:00,2020-01-24 01:09:00
X,2020-01-24 01:19:00,2020-01-24 02:19:00
Z,2020-01-24 01:22:00,2020-01-24 02:18:00
Y,2020-01-24 02:28:00,2020-01-24 03:27:00
Z,2020-01-24 02:42:00,2020-01-24 03:32:00
X,2020-01-24 03:09:00,2020-01-24 04:08:00
Y,2020-01-24 03:38:00,2020-01-24 04:37:00
Z,2020-01-24 04:11:00,2020-01-24 05:08:00
X,2020-01-24 04:25:00,2020-01-24 05:24:00
Y,2020-01-24 06:10:00,2020-01-24 07:09:00
Z,2020-01-24 06:11:00,2020-01-24 07:20:00
X,2020-01-24 06:34:00,2020-01-24 07:46:00
X,2020-01-24 08:02:00,2020-01-24 08:59:00
Z,2020-01-24 08:15:00,2020-01-24 09:11:00
Z,2020-01-24 09:31:00,2020-01-24 10:10:00
X,2020-01-24 10:16:00,2020-01-24 11:13:00
Z,2020-01-24 10:46:00,2020-01-24 11:45:00
X,2020-01-24 12:04:00,2020-01-24 13:03:00
Z,2020-01-24 12:30:00,2020-01-24 13:26:00
