asset,start,end
X,14/01/2020 23:28,14/01/2020 23:43
Y,14/01/2020 23:30,15/01/2020 0:08
X,15/01/2020 0:05,15/01/2020 1:04
Y,15/01/2020 0:38,15/01/2020 1:34
X,15/01/2020 1:27,15/01/2020 1:52
Z,15/01/2020 1:31,15/01/2020 2:27
Y,15/01/2020 1:51,15/01/2020 2:41
X,15/01/2020 2:16,15/01/2020 3:12
Z,15/01/2020 2:38,15/01/2020 3:35
Y,15/01/2020 2:53,15/01/2020 3:49
X,15/01/2020 3:28,15/01/2020 3:43
Z,15/01/2020 3:52,15/01/2020 4:48
Y,15/01/2020 4:01,15/01/2020 4:50
X,15/01/2020 4:18,15/01/2020 5:07
Z,15/01/2020 4:59,15/01/2020 5:56
X,15/01/2020 5:44,15/01/2020 6:40
Z,15/01/2020 6:07,15/01/2020 7:04
Y,15/01/2020 6:10,15/01/2020 7:06
Z,15/01/2020 7:16,15/01/2020 8:12
X,15/01/2020 7:35,15/01/2020 7:49
Y,15/01/2020 8:14,15/01/2020 9:30
X,15/01/2020 8:48,15/01/2020 9:37
Z,15/01/2020 9:24,15/01/2020 10:13
X,15/01/2020 9:58,15/01/2020 10:48
Y,15/01/2020 10:17,15/01/2020 11:13
Z,15/01/2020 10:59,15/01/2020 11:58
Y,15/01/2020 11:37,15/01/2020 12:33
Z,15/01/2020 12:22,15/01/2020 13:21
X,15/01/2020 12:37,15/01/2020 13:26
Y,15/01/2020 13:30,15/01/2020 14:26
X,15/01/2020 13:40,15/01/2020 14:29
Z,15/01/2020 13:43,15/01/2020 14:39
Y,15/01/2020 15:04,15/01/2020 16:00
Z,15/01/2020 15:40,15/01/2020 16:37
X,15/01/2020 15:47,15/01/2020 16:43
Y,15/01/2020 16:50,15/01/2020 17:48
Z,15/01/2020 17:01,15/01/2020 17:58
X,15/01/2020 17:33,15/01/2020 18:32
Z,15/01/2020 18:09,15/01/2020 19:05
Y,15/01/2020 18:39,15/01/2020 19:35
Z,15/01/2020 19:33,15/01/2020 20:22
X,15/01/2020 19:57,15/01/2020 20:56
Y,15/01/2020 20:04,15/01/2020 21:27
Z,15/01/2020 21:17,15/01/2020 22:16
Y,15/01/2020 21:30,15/01/2020 22:29
X,15/01/2020 21:40,15/01/2020 22:40
Z,15/01/2020 22:27,15/01/2020 23:23
Y,15/01/2020 22:40,15/01/2020 23:36
X,15/01/2020 22:53,15/01/2020 23:50
Y,15/01/2020 23:54,16/01/2020 0:50
Z,16/01/2020 0:12,16/01/2020 1:08
X,16/01/2020 1:19,16/01/2020 2:08
Y,16/01/2020 1:27,16/01/2020 2:16
Z,16/01/2020 1:51,16/01/2020 2:51
Y,16/01/2020 2:28,16/01/2020 3:24
X,16/01/2020 3:08,16/01/2020 4:04
Y,16/01/2020 3:41,16/01/2020 4:38
Z,16/01/2020 3:43,16/01/2020 4:08
Y,16/01/2020 4:49,16/01/2020 5:38
Z,16/01/2020 5:04,16/01/2020 5:25
Z,16/01/2020 6:04,16/01/2020 7:03
X,16/01/2020 6:21,16/01/2020 7:17
Y,16/01/2020 7:12,16/01/2020 8:01
Z,16/01/2020 7:31,16/01/2020 8:27
X,16/01/2020 7:34,16/01/2020 8:33
Y,16/01/2020 8:19,16/01/2020 9:18
Y,16/01/2020 10:03,16/01/2020 10:59
X,16/01/2020 10:04,16/01/2020 11:00
Z,16/01/2020 10:17,16/01/2020 11:17
X,16/01/2020 11:26,16/01/2020 12:22
Z,16/01/2020 12:52,16/01/2020 13:17
X,16/01/2020 12:56,16/01/2020 13:46
Y,16/01/2020 13:19,16/01/2020 14:15
Z,16/01/2020 13:36,16/01/2020 14:33
X,16/01/2020 14:05,16/01/2020 15:01
Y,16/01/2020 14:53,16/01/2020 15:50
Z,16/01/2020 15:00,16/01/2020 15:24
X,16/01/2020 15:23,16/01/2020 16:20
Z,16/01/2020 16:07,16/01/2020 17:04
X,16/01/2020 16:59,16/01/2020 17:48
Z,16/01/2020 17:26,16/01/2020 18:22
X,16/01/2020 18:33,16/01/2020 19:23
Y,16/01/2020 18:35,16/01/2020 19:31
Z,16/01/2020 18:58,16/01/2020 19:57
X,16/01/2020 20:13,16/01/2020 21:12
Z,16/01/2020 20:28,16/01/2020 21:24
Y,16/01/2020 20:32,16/01/2020 21:29
X,16/01/2020 21:30,16/01/2020 22:29
Y,16/01/2020 22:24,16/01/2020 23:02
Z,16/01/2020 22:28,16/01/2020 23:27
X,16/01/2020 22:56,16/01/2020 23:52
Y,16/01/2020 23:30,17/01/2020 0:27
Z,16/01/2020 23:43,17/01/2020 0:40
X,17/01/2020 0:23,17/01/2020 1:22
Z,17/01/2020 0:51,17/01/2020 1:50
X,17/01/2020 1:50,17/01/2020 2:39
Z,17/01/2020 2:01,17/01/2020 3:05
Y,17/01/2020 2:35,17/01/2020 3:31
X,17/01/2020 2:50,17/01/2020 3:50
Z,17/01/2020 3:28,17/01/2020 4:24
Y,17/01/2020 3:43,17/01/2020 4:39
X,17/01/2020 4:26,17/01/2020 5:22
Y,17/01/2020 4:56,17/01/2020 5:11
Z,17/01/2020 5:18,17/01/2020 6:14
Y,17/01/2020 5:43,17/01/2020 6:40
X,17/01/2020 5:49,17/01/2020 6:45
Z,17/01/2020 7:25,17/01/2020 8:22
X,17/01/2020 7:32,17/01/2020 8:31
Y,17/01/2020 8:28,17/01/2020 9:17
X,17/01/2020 8:42,17/01/2020 9:38
Z,17/01/2020 9:06,17/01/2020 10:03
X,17/01/2020 9:57,17/01/2020 10:53
X,17/01/2020 11:17,17/01/2020 12:16
X,17/01/2020 12:45,17/01/2020 13:23
Z,17/01/2020 13:17,17/01/2020 14:15
Y,17/01/2020 13:52,17/01/2020 14:51
X,17/01/2020 14:21,17/01/2020 15:17
Z,17/01/2020 15:28,17/01/2020 16:25
X,17/01/2020 15:46,17/01/2020 16:45
Z,17/01/2020 16:37,17/01/2020 17:36
X,17/01/2020 17:12,17/01/2020 18:11
X,17/01/2020 18:29,17/01/2020 19:18
Z,17/01/2020 19:31,17/01/2020 20:27
X,17/01/2020 20:16,17/01/2020 21:13
Y,17/01/2020 20:29,17/01/2020 21:19
Z,17/01/2020 21:35,17/01/2020 21:50
X,17/01/2020 21:46,17/01/2020 22:45
Y,17/01/2020 22:37,17/01/2020 23:34
X,17/01/2020 23:04,17/01/2020 23:53
Z,17/01/2020 23:37,18/01/2020 0:36
Y,18/01/2020 0:10,18/01/2020 1:06
X,18/01/2020 0:20,18/01/2020 0:35
X,18/01/2020 1:40,18/01/2020 2:39
Z,18/01/2020 1:56,18/01/2020 2:52
Y,18/01/2020 2:52,18/01/2020 3:51
X,18/01/2020 2:55,18/01/2020 3:51
Z,18/01/2020 3:11,18/01/2020 4:07
Z,18/01/2020 4:18,18/01/2020 5:17
X,18/01/2020 5:11,18/01/2020 6:00
X,18/01/2020 6:12,18/01/2020 7:01
X,18/01/2020 7:12,18/01/2020 8:11
Y,18/01/2020 7:51,18/01/2020 8:50
Z,18/01/2020 7:51,18/01/2020 8:47
X,18/01/2020 8:32,18/01/2020 9:29
Z,18/01/2020 8:59,18/01/2020 9:13
X,18/01/2020 9:56,18/01/2020 10:52
Z,18/01/2020 10:00,18/01/2020 10:59
X,18/01/2020 11:06,18/01/2020 12:02
Z,18/01/2020 11:47,18/01/2020 12:44
X,18/01/2020 12:13,18/01/2020 13:02
Z,18/01/2020 13:21,18/01/2020 14:20
X,18/01/2020 13:40,18/01/2020 14:39
Z,18/01/2020 14:32,18/01/2020 15:22
Y,18/01/2020 15:32,18/01/2020 16:28
Z,18/01/2020 15:59,18/01/2020 16:48
X,18/01/2020 16:20,18/01/2020 17:19
Z,18/01/2020 17:20,18/01/2020 18:17
X,18/01/2020 17:30,18/01/2020 18:19
Y,18/01/2020 17:38,18/01/2020 18:37
X,18/01/2020 18:38,18/01/2020 19:34
Y,18/01/2020 18:49,18/01/2020 19:48
Z,18/01/2020 19:57,18/01/2020 20:12
X,18/01/2020 20:04,18/01/2020 20:29
X,18/01/2020 20:50,18/01/2020 21:49
Z,18/01/2020 21:06,18/01/2020 22:05
Y,18/01/2020 22:10,18/01/2020 22:59
Z,18/01/2020 22:16,18/01/2020 23:12
X,18/01/2020 23:14,19/01/2020 0:13
Z,18/01/2020 23:42,18/01/2020 23:56
Y,19/01/2020 0:39,19/01/2020 1:18
Z,19/01/2020 0:47,19/01/2020 1:47
X,19/01/2020 1:05,19/01/2020 2:04
Y,19/01/2020 2:06,19/01/2020 3:05
Z,19/01/2020 2:54,19/01/2020 3:53
X,19/01/2020 3:03,19/01/2020 3:25
Y,19/01/2020 3:25,19/01/2020 4:24
X,19/01/2020 3:40,19/01/2020 4:28
Z,19/01/2020 4:09,19/01/2020 5:06
Y,19/01/2020 4:35,19/01/2020 5:24
X,19/01/2020 5:12,19/01/2020 6:11
Z,19/01/2020 5:22,19/01/2020 6:18
Y,19/01/2020 5:35,19/01/2020 6:32
X,19/01/2020 6:31,19/01/2020 7:20
Y,19/01/2020 6:43,19/01/2020 7:39
Z,19/01/2020 6:49,19/01/2020 7:38
Y,19/01/2020 7:50,19/01/2020 8:46
Z,19/01/2020 8:06,19/01/2020 8:55
X,19/01/2020 8:21,19/01/2020 9:17
Z,19/01/2020 9:43,19/01/2020 10:39
Y,19/01/2020 9:54,19/01/2020 10:53
X,19/01/2020 10:04,19/01/2020 10:29
Y,19/01/2020 11:01,19/01/2020 11:50
X,19/01/2020 11:23,19/01/2020 11:44
Z,19/01/2020 12:23,19/01/2020 13:22
Y,19/01/2020 12:25,19/01/2020 13:24
X,19/01/2020 13:02,19/01/2020 13:51
Y,19/01/2020 13:36,19/01/2020 14:35
X,19/01/2020 14:09,19/01/2020 14:47
Z,19/01/2020 14:16,19/01/2020 15:05
Y,19/01/2020 14:48,19/01/2020 15:44
Z,19/01/2020 15:16,19/01/2020 15:31
X,19/01/2020 15:33,19/01/2020 16:29
Z,19/01/2020 16:32,19/01/2020 17:28
Y,19/01/2020 16:35,19/01/2020 17:25
X,19/01/2020 16:47,19/01/2020 17:36
Z,19/01/2020 17:54,19/01/2020 18:51
X,19/01/2020 18:07,19/01/2020 19:03
Y,19/01/2020 18:14,19/01/2020 19:11
Z,19/01/2020 19:02,19/01/2020 19:51
X,19/01/2020 19:42,19/01/2020 20:07
Z,19/01/2020 20:07,19/01/2020 21:04
X,19/01/2020 20:18,19/01/2020 21:08
Y,19/01/2020 20:23,19/01/2020 21:22
X,19/01/2020 21:39,19/01/2020 22:35
Y,19/01/2020 21:57,19/01/2020 22:46
Z,19/01/2020 22:02,19/01/2020 23:01
Z,19/01/2020 23:22,20/01/2020 0:18
Y,19/01/2020 23:27,20/01/2020 0:05
X,19/01/2020 23:41,20/01/2020 0:19
Z,20/01/2020 0:35,20/01/2020 1:31
Y,20/01/2020 0:41,20/01/2020 1:40
X,20/01/2020 1:22,20/01/2020 2:18
Z,20/01/2020 1:42,20/01/2020 2:39
Y,20/01/2020 2:07,20/01/2020 2:56
Y,20/01/2020 3:08,20/01/2020 4:04
Z,20/01/2020 3:16,20/01/2020 4:15
X,20/01/2020 3:47,20/01/2020 4:46
Y,20/01/2020 4:16,20/01/2020 5:05
Z,20/01/2020 4:26,20/01/2020 5:16
X,20/01/2020 5:07,20/01/2020 6:17
Y,20/01/2020 5:24,20/01/2020 6:20
Z,20/01/2020 5:48,20/01/2020 6:44
Y,20/01/2020 6:55,20/01/2020 7:55
X,20/01/2020 7:08,20/01/2020 8:04
Z,20/01/2020 7:12,20/01/2020 8:08
Z,20/01/2020 8:25,20/01/2020 9:24
X,20/01/2020 8:31,20/01/2020 9:28
Y,20/01/2020 9:04,20/01/2020 10:00
Z,20/01/2020 9:39,20/01/2020 10:36
X,20/01/2020 9:42,20/01/2020 9:57
Y,20/01/2020 10:12,20/01/2020 11:08
Z,20/01/2020 10:47,20/01/2020 11:01
X,20/01/2020 11:19,20/01/2020 12:15
Z,20/01/2020 11:52,20/01/2020 12:48
Y,20/01/2020 11:56,20/01/2020 12:35
X,20/01/2020 12:40,20/01/2020 13:36
Z,20/01/2020 13:05,20/01/2020 14:02
Y,20/01/2020 13:37,20/01/2020 14:33
X,20/01/2020 13:49,20/01/2020 14:46
X,20/01/2020 15:04,20/01/2020 16:00
Z,20/01/2020 15:09,20/01/2020 16:06
Y,20/01/2020 15:43,20/01/2020 16:42
Z,20/01/2020 16:32,20/01/2020 17:31
X,20/01/2020 16:57,20/01/2020 17:53
Y,20/01/2020 17:11,20/01/2020 18:07
Y,20/01/2020 18:18,20/01/2020 19:14
X,20/01/2020 18:42,20/01/2020 19:41
Z,20/01/2020 18:57,20/01/2020 19:53
Y,20/01/2020 19:45,20/01/2020 20:34
X,20/01/2020 20:44,20/01/2020 21:40
Y,20/01/2020 20:52,20/01/2020 21:48
Z,20/01/2020 20:54,20/01/2020 21:53
X,20/01/2020 21:54,20/01/2020 22:50
Y,20/01/2020 22:06,20/01/2020 22:55
Z,20/01/2020 22:09,20/01/2020 23:06
Z,20/01/2020 23:22,21/01/2020 0:18
Y,21/01/2020 0:09,21/01/2020 1:05
X,21/01/2020 0:20,21/01/2020 0:34
Y,21/01/2020 1:16,21/01/2020 2:12
X,21/01/2020 1:41,21/01/2020 2:40
Z,21/01/2020 1:58,21/01/2020 3:11
Y,21/01/2020 2:29,21/01/2020 3:26
Z,21/01/2020 3:14,21/01/2020 4:10
Y,21/01/2020 3:54,21/01/2020 4:32
X,21/01/2020 4:05,21/01/2020 4:20
Z,21/01/2020 5:02,21/01/2020 5:58
Y,21/01/2020 5:28,21/01/2020 6:27
Z,21/01/2020 6:15,21/01/2020 7:11
X,21/01/2020 6:29,21/01/2020 7:26
Y,21/01/2020 6:38,21/01/2020 7:37
Z,21/01/2020 7:39,21/01/2020 8:35
Y,21/01/2020 7:55,21/01/2020 8:44
X,21/01/2020 8:35,21/01/2020 9:31
Z,21/01/2020 8:57,21/01/2020 9:53
Y,21/01/2020 9:06,21/01/2020 10:05
X,21/01/2020 9:58,21/01/2020 10:54
Z,21/01/2020 10:18,21/01/2020 11:15
Y,21/01/2020 10:27,21/01/2020 11:23
X,21/01/2020 11:31,21/01/2020 12:28
Y,21/01/2020 12:19,21/01/2020 13:15
X,21/01/2020 12:52,21/01/2020 13:48
Y,21/01/2020 13:34,21/01/2020 14:30
X,21/01/2020 14:10,21/01/2020 15:06
Z,21/01/2020 14:14,21/01/2020 15:14
Y,21/01/2020 14:41,21/01/2020 15:38
Z,21/01/2020 15:51,21/01/2020 16:47
Y,21/01/2020 16:04,21/01/2020 17:00
X,21/01/2020 16:48,21/01/2020 17:47
Y,21/01/2020 17:22,21/01/2020 18:18
Z,21/01/2020 17:36,21/01/2020 18:32
X,21/01/2020 18:25,21/01/2020 19:22
Y,21/01/2020 18:32,21/01/2020 19:29
X,21/01/2020 19:33,21/01/2020 21:02
Z,21/01/2020 19:41,21/01/2020 20:40
Y,21/01/2020 20:30,21/01/2020 21:19
Z,21/01/2020 21:17,21/01/2020 22:14
X,21/01/2020 21:24,21/01/2020 22:13
Y,21/01/2020 22:08,21/01/2020 23:22
Z,21/01/2020 22:25,21/01/2020 23:24
X,21/01/2020 23:29,22/01/2020 0:25
Z,21/01/2020 23:57,22/01/2020 0:54
Y,22/01/2020 1:02,22/01/2020 1:59
X,22/01/2020 1:53,22/01/2020 2:50
Y,22/01/2020 2:10,22/01/2020 3:06
Z,22/01/2020 2:23,22/01/2020 3:19
X,22/01/2020 3:44,22/01/2020 4:32
Z,22/01/2020 4:09,22/01/2020 5:06
Y,22/01/2020 4:50,22/01/2020 5:46
Y,22/01/2020 5:57,22/01/2020 6:53
Z,22/01/2020 6:01,22/01/2020 7:00
X,22/01/2020 6:03,22/01/2020 6:51
X,22/01/2020 7:03,22/01/2020 7:52
Z,22/01/2020 7:17,22/01/2020 8:13
Y,22/01/2020 7:30,22/01/2020 8:29
X,22/01/2020 8:03,22/01/2020 9:02
Y,22/01/2020 8:40,22/01/2020 9:36
Y,22/01/2020 9:56,22/01/2020 10:53
Z,22/01/2020 10:15,22/01/2020 11:11
X,22/01/2020 10:34,22/01/2020 11:23
Y,22/01/2020 11:30,22/01/2020 12:19
X,22/01/2020 12:08,22/01/2020 13:07
Y,22/01/2020 12:41,22/01/2020 13:38
Z,22/01/2020 12:47,22/01/2020 13:43
Y,22/01/2020 13:54,22/01/2020 14:50
Z,22/01/2020 14:10,22/01/2020 15:06
X,22/01/2020 15:06,22/01/2020 15:55
Y,22/01/2020 15:12,22/01/2020 16:01
X,22/01/2020 16:06,22/01/2020 16:56
Z,22/01/2020 16:32,22/01/2020 17:29
X,22/01/2020 17:07,22/01/2020 17:56
Y,22/01/2020 17:55,22/01/2020 18:44
Z,22/01/2020 18:37,22/01/2020 19:33
Y,22/01/2020 19:13,22/01/2020 20:09
X,22/01/2020 19:28,22/01/2020 20:27
Z,22/01/2020 20:00,22/01/2020 20:56
Y,22/01/2020 20:44,22/01/2020 21:40
Z,22/01/2020 21:07,22/01/2020 22:04
X,22/01/2020 21:31,22/01/2020 22:20
Y,22/01/2020 22:14,22/01/2020 23:10
Z,22/01/2020 22:46,22/01/2020 23:42
X,22/01/2020 23:53,23/01/2020 0:52
Z,23/01/2020 0:05,23/01/2020 0:54
Y,23/01/2020 0:09,23/01/2020 1:23
X,23/01/2020 1:11,23/01/2020 2:00
Y,23/01/2020 2:05,23/01/2020 2:53
Z,23/01/2020 2:07,23/01/2020 3:03
X,23/01/2020 3:03,23/01/2020 3:59
Z,23/01/2020 3:29,23/01/2020 4:29
Y,23/01/2020 3:31,23/01/2020 5:04
X,23/01/2020 4:52,23/01/2020 5:31
Z,23/01/2020 4:55,23/01/2020 5:54
Y,23/01/2020 5:15,23/01/2020 6:14
X,23/01/2020 5:42,23/01/2020 6:41
Y,23/01/2020 7:15,23/01/2020 8:12
X,23/01/2020 7:44,23/01/2020 8:33
Z,23/01/2020 8:12,23/01/2020 9:01
Y,23/01/2020 8:45,23/01/2020 9:41
X,23/01/2020 9:40,23/01/2020 10:36
Y,23/01/2020 9:52,23/01/2020 10:48
X,23/01/2020 10:48,23/01/2020 11:44
Y,23/01/2020 11:11,23/01/2020 11:49
Z,23/01/2020 11:36,23/01/2020 12:25
X,23/01/2020 11:55,23/01/2020 12:51
Y,23/01/2020 12:00,23/01/2020 12:57
Z,23/01/2020 13:15,23/01/2020 14:12
X,23/01/2020 13:16,23/01/2020 14:12
X,23/01/2020 14:47,23/01/2020 15:46
Y,23/01/2020 14:55,23/01/2020 15:51
Y,23/01/2020 16:20,23/01/2020 17:19
X,23/01/2020 16:38,23/01/2020 17:34
Z,23/01/2020 16:54,23/01/2020 17:51
X,23/01/2020 18:13,23/01/2020 19:12
Z,23/01/2020 18:17,23/01/2020 19:14
Y,23/01/2020 18:33,23/01/2020 19:29
Y,23/01/2020 19:40,23/01/2020 20:37
X,23/01/2020 20:08,23/01/2020 21:05
X,23/01/2020 21:28,23/01/2020 22:25
Y,23/01/2020 21:52,23/01/2020 22:49
X,23/01/2020 23:01,23/01/2020 23:57
Z,23/01/2020 23:36,24/01/2020 0:01
Z,24/01/2020 0:13,24/01/2020 1:09
X,24/01/2020 1:19,24/01/2020 2:19
Z,24/01/2020 1:22,24/01/2020 2:18
Y,24/01/2020 2:28,24/01/2020 3:27
Z,24/01/2020 2:42,24/01/2020 3:32
X,24/01/2020 3:09,24/01/2020 4:08
Y,24/01/2020 3:38,24/01/2020 4:37
Z,24/01/2020 4:11,24/01/2020 5:08
X,24/01/2020 4:25,24/01/2020 5:24
Y,24/01/2020 6:10,24/01/2020 7:09
Z,24/01/2020 6:11,24/01/2020 7:20
X,24/01/2020 6:34,24/01/2020 7:46
X,24/01/2020 8:02,24/01/2020 8:59
Z,24/01/2020 8:15,24/01/2020 9:11
Z,24/01/2020 9:31,24/01/2020 10:10
X,24/01/2020 10:16,24/01/2020 11:13
Z,24/01/2020 10:46,24/01/2020 11:45
X,24/01/2020 12:04,24/01/2020 13:03
Z,24/01/2020 12:30,24/01/2020 13:26
X,24/01/2020 13:24,24/01/2020 14:13
Y,24/01/2020 14:07,24/01/2020 15:03
Z,24/01/2020 14:36,24/01/2020 15:32
X,24/01/2020 14:43,24/01/2020 15:39
X,24/01/2020 16:17,24/01/2020 17:13
Z,24/01/2020 17:01,24/01/2020 18:00
X,24/01/2020 17:40,24/01/2020 18:37
Z,24/01/2020 18:41,24/01/2020 19:37
X,24/01/2020 19:13,24/01/2020 20:10
Z,24/01/2020 19:48,24/01/2020 20:47
Y,24/01/2020 20:10,24/01/2020 21:09
Z,24/01/2020 20:58,24/01/2020 21:13
Z,24/01/2020 21:32,24/01/2020 22:31
X,24/01/2020 21:46,24/01/2020 22:35
Z,24/01/2020 22:49,24/01/2020 23:45
X,24/01/2020 23:18,25/01/2020 0:17
Z,25/01/2020 0:17,25/01/2020 1:13
Y,25/01/2020 0:43,25/01/2020 1:39
X,25/01/2020 0:45,25/01/2020 1:44
Z,25/01/2020 2:06,25/01/2020 3:05
X,25/01/2020 2:33,25/01/2020 3:29
Y,25/01/2020 3:15,25/01/2020 3:36
Y,25/01/2020 3:59,25/01/2020 4:56
Z,25/01/2020 4:29,25/01/2020 5:26
X,25/01/2020 4:30,25/01/2020 5:32
Y,25/01/2020 6:07,25/01/2020 7:03
X,25/01/2020 6:15,25/01/2020 7:12
Z,25/01/2020 6:35,25/01/2020 7:31
Z,25/01/2020 7:51,25/01/2020 8:47
X,25/01/2020 8:00,25/01/2020 8:56
Y,25/01/2020 8:02,25/01/2020 8:58
Z,25/01/2020 8:58,25/01/2020 9:55
X,25/01/2020 9:20,25/01/2020 10:09
Y,25/01/2020 9:28,25/01/2020 10:24
Z,25/01/2020 10:22,25/01/2020 11:21
X,25/01/2020 10:43,25/01/2020 11:04
Y,25/01/2020 11:21,25/01/2020 12:17
X,25/01/2020 11:41,25/01/2020 12:37
Z,25/01/2020 11:54,25/01/2020 12:53
Z,25/01/2020 13:26,25/01/2020 14:15
X,25/01/2020 13:57,25/01/2020 14:54
Y,25/01/2020 14:57,25/01/2020 15:46
X,25/01/2020 15:09,25/01/2020 16:05
Z,25/01/2020 15:20,25/01/2020 16:17
Y,25/01/2020 16:25,25/01/2020 17:14
X,25/01/2020 16:26,25/01/2020 16:51
Z,25/01/2020 16:28,25/01/2020 17:27
X,25/01/2020 17:29,25/01/2020 18:26
Y,25/01/2020 17:40,25/01/2020 18:19
Z,25/01/2020 17:56,25/01/2020 18:52
Z,25/01/2020 19:08,25/01/2020 20:05
X,25/01/2020 19:11,25/01/2020 19:59
X,25/01/2020 20:11,25/01/2020 21:07
Y,25/01/2020 20:17,25/01/2020 21:16
Z,25/01/2020 20:22,25/01/2020 21:19
Y,25/01/2020 21:41,25/01/2020 22:38
X,25/01/2020 22:00,25/01/2020 22:56
Z,25/01/2020 22:35,25/01/2020 22:49
Y,25/01/2020 22:49,25/01/2020 23:38
Z,25/01/2020 23:27,26/01/2020 0:16
X,25/01/2020 23:42,26/01/2020 0:07
X,26/01/2020 0:21,26/01/2020 1:11
Z,26/01/2020 0:38,26/01/2020 1:34
Y,26/01/2020 0:41,26/01/2020 1:40
Z,26/01/2020 2:01,26/01/2020 2:50
Y,26/01/2020 2:37,26/01/2020 3:15
Z,26/01/2020 3:01,26/01/2020 4:01
Y,26/01/2020 3:26,26/01/2020 4:15
X,26/01/2020 3:56,26/01/2020 4:52
Z,26/01/2020 4:27,26/01/2020 5:23
X,26/01/2020 5:23,26/01/2020 6:12
Z,26/01/2020 5:34,26/01/2020 6:24
Y,26/01/2020 5:53,26/01/2020 6:49
X,26/01/2020 6:33,26/01/2020 7:32
Z,26/01/2020 6:57,26/01/2020 7:56
Y,26/01/2020 7:13,26/01/2020 8:12
X,26/01/2020 8:22,26/01/2020 9:12
Y,26/01/2020 8:23,26/01/2020 9:22
Z,26/01/2020 8:23,26/01/2020 9:19
Z,26/01/2020 9:30,26/01/2020 10:20
Y,26/01/2020 9:37,26/01/2020 10:26
X,26/01/2020 9:58,26/01/2020 10:54
Z,26/01/2020 10:40,26/01/2020 11:39
Y,26/01/2020 10:45,26/01/2020 11:41
X,26/01/2020 11:34,26/01/2020 12:36
Z,26/01/2020 12:04,26/01/2020 13:00
Y,26/01/2020 12:47,26/01/2020 13:12
X,26/01/2020 13:25,26/01/2020 14:21
Z,26/01/2020 13:42,26/01/2020 14:39
Y,26/01/2020 13:50,26/01/2020 14:50
Z,26/01/2020 14:50,26/01/2020 15:05
X,26/01/2020 14:58,26/01/2020 15:47
Y,26/01/2020 15:26,26/01/2020 16:23
X,26/01/2020 15:58,26/01/2020 17:34
Y,26/01/2020 16:56,26/01/2020 17:55
Y,26/01/2020 18:11,26/01/2020 18:32
Z,26/01/2020 19:01,26/01/2020 19:58
X,26/01/2020 19:02,26/01/2020 19:51
Y,26/01/2020 19:13,26/01/2020 20:09
X,26/01/2020 20:16,26/01/2020 21:12
Z,26/01/2020 20:28,26/01/2020 21:06
Y,26/01/2020 20:49,26/01/2020 21:48
Z,26/01/2020 21:17,26/01/2020 22:13
X,26/01/2020 21:29,26/01/2020 22:25
Y,26/01/2020 22:13,26/01/2020 23:09
Z,26/01/2020 22:52,26/01/2020 23:48
X,26/01/2020 23:01,26/01/2020 23:58
X,27/01/2020 0:26,27/01/2020 1:22
Y,27/01/2020 0:31,27/01/2020 1:30
Z,27/01/2020 0:32,27/01/2020 1:28
Y,27/01/2020 2:05,27/01/2020 3:04
X,27/01/2020 2:17,27/01/2020 3:13
Z,27/01/2020 2:21,27/01/2020 3:17
X,27/01/2020 3:33,27/01/2020 4:30
Y,27/01/2020 3:33,27/01/2020 3:58
Z,27/01/2020 3:45,27/01/2020 4:44
Y,27/01/2020 4:22,27/01/2020 5:11
X,27/01/2020 4:41,27/01/2020 5:40
Y,27/01/2020 5:45,27/01/2020 6:44
Z,27/01/2020 6:00,27/01/2020 6:57
X,27/01/2020 6:22,27/01/2020 7:18
Y,27/01/2020 7:00,27/01/2020 7:15
Z,27/01/2020 7:11,27/01/2020 8:08
X,27/01/2020 7:29,27/01/2020 8:26
Y,27/01/2020 7:54,27/01/2020 8:43
Y,27/01/2020 9:03,27/01/2020 9:59
X,27/01/2020 9:08,27/01/2020 10:07
Z,27/01/2020 10:22,27/01/2020 11:10
Y,27/01/2020 10:53,27/01/2020 11:42
X,27/01/2020 11:13,27/01/2020 12:12
Z,27/01/2020 11:40,27/01/2020 12:36
Y,27/01/2020 12:02,27/01/2020 12:23
X,27/01/2020 12:23,27/01/2020 13:19
Y,27/01/2020 12:45,27/01/2020 13:42
X,27/01/2020 13:30,27/01/2020 14:29
Z,27/01/2020 13:44,27/01/2020 13:59
Y,27/01/2020 14:10,27/01/2020 15:06
Z,27/01/2020 14:37,27/01/2020 15:33
X,27/01/2020 14:47,27/01/2020 15:44
Y,27/01/2020 15:40,27/01/2020 16:36
Z,27/01/2020 15:48,27/01/2020 16:37
X,27/01/2020 16:12,27/01/2020 17:08
Z,27/01/2020 16:55,27/01/2020 17:51
Y,27/01/2020 17:21,27/01/2020 18:20
X,27/01/2020 18:08,27/01/2020 18:46
Z,27/01/2020 18:25,27/01/2020 19:25
Y,27/01/2020 18:34,27/01/2020 19:30
X,27/01/2020 19:33,27/01/2020 20:32
Y,27/01/2020 20:04,27/01/2020 20:25
Z,27/01/2020 20:27,27/01/2020 20:52
Y,27/01/2020 20:44,27/01/2020 20:58
X,27/01/2020 20:48,27/01/2020 21:45
Z,27/01/2020 21:29,27/01/2020 22:25
Y,27/01/2020 21:33,27/01/2020 22:22
X,27/01/2020 22:02,27/01/2020 22:40
Y,27/01/2020 22:50,27/01/2020 23:46
X,27/01/2020 22:51,27/01/2020 23:50
Z,27/01/2020 22:53,27/01/2020 23:52
