check_in,check_out,adults,children,reserved_room_type,assigned_room_type
2016-04-04 16:54:00,2016-04-06 09:37:00,2,0,A,A
2016-04-04 15:15:00,2016-04-06 08:22:00,1,0,A,A
2016-04-04 16:33:00,2016-04-06 08:22:00,1,0,A,A
2016-04-04 17:00:00,2016-04-06 08:59:00,1,0,A,A
2016-04-04 17:49:00,2016-04-06 09:41:00,1,0,A,A
2016-04-04 15:56:00,2016-04-06 09:45:00,2,0,A,A
2016-04-04 17:25:00,2016-04-06 07:43:00,2,0,A,A
2016-04-04 14:50:00,2016-04-06 09:19:00,2,0,A,A
2016-04-04 14:39:00,2016-04-08 08:27:00,2,0,A,I
2016-04-05 14:15:00,2016-04-09 08:04:00,2,0,A,D
2016-04-05 16:56:00,2016-04-12 09:55:00,1,0,E,E
2016-04-05 16:08:00,2016-04-12 09:32:00,1,0,E,E
2016-04-08 16:41:00,2016-04-16 08:52:00,2,2,C,C
2016-04-10 15:41:00,2016-04-17 08:24:00,1,0,A,A
2016-04-10 15:37:00,2016-04-17 09:36:00,1,0,A,A
2016-04-10 14:25:00,2016-04-17 09:27:00,2,0,D,D
2016-04-10 14:20:00,2016-04-17 09:41:00,1,0,A,A
2016-04-10 17:27:00,2016-04-17 09:54:00,2,0,D,D
2016-04-10 15:02:00,2016-04-17 08:47:00,2,0,D,D
2016-04-10 16:58:00,2016-04-17 08:41:00,2,0,D,D
2016-04-10 17:02:00,2016-04-17 08:24:00,2,0,D,D
2016-04-10 14:04:00,2016-04-17 08:30:00,1,0,A,A
2016-04-10 14:27:00,2016-04-17 09:03:00,2,0,D,D
2016-04-10 14:10:00,2016-04-17 09:05:00,2,0,D,D
2016-04-10 22:23:00,2016-04-17 09:51:00,2,0,D,D
2016-04-10 14:01:00,2016-04-17 07:52:00,2,0,D,D
2016-04-10 17:47:00,2016-04-17 07:41:00,1,0,A,A
2016-04-10 14:51:00,2016-04-17 08:48:00,1,0,A,A
2016-04-10 14:38:00,2016-04-17 08:03:00,2,0,D,D
2016-04-10 14:48:00,2016-04-27 07:39:00,2,0,D,I
2016-04-10 22:19:00,2016-04-17 09:05:00,2,0,D,D
2016-04-11 14:28:00,2016-04-14 07:28:00,1,0,A,A
2016-04-11 14:03:00,2016-04-18 07:22:00,2,0,A,A
2016-04-11 14:49:00,2016-04-18 07:16:00,2,0,A,A
2016-04-11 14:29:00,2016-04-21 10:00:00,2,0,E,E
2016-04-12 15:00:00,2016-04-19 07:54:00,2,0,A,A
2016-04-12 17:03:00,2016-04-20 06:54:00,2,0,D,D
2016-04-16 14:01:00,2016-04-18 09:31:00,2,0,A,A
2016-04-16 15:42:00,2016-04-18 07:08:00,2,0,A,A
2016-04-16 16:15:00,2016-04-18 09:28:00,1,0,A,C
2016-04-16 15:01:00,2016-04-18 07:55:00,2,0,A,A
2016-04-16 19:26:00,2016-04-18 09:26:00,2,0,A,B
2016-04-16 14:19:00,2016-04-18 09:47:00,1,0,A,A
2016-04-16 16:25:00,2016-04-18 07:10:00,1,0,A,A
2016-04-16 16:31:00,2016-04-18 09:20:00,2,0,A,C
2016-04-16 18:25:00,2016-04-18 09:54:00,1,0,A,A
2016-04-16 15:46:00,2016-04-18 09:38:00,2,0,A,A
2016-04-16 14:43:00,2016-04-18 09:24:00,2,0,A,A
2016-04-16 16:31:00,2016-04-18 06:46:00,2,0,A,A
2016-04-16 16:00:00,2016-04-18 08:00:00,2,0,A,C
2016-04-16 14:58:00,2016-04-18 08:04:00,2,0,A,C
2016-04-16 14:51:00,2016-04-18 08:22:00,2,0,A,A
2016-04-16 14:15:00,2016-04-18 08:08:00,2,0,A,A
2016-04-16 19:05:00,2016-04-18 06:20:00,1,0,A,A
2016-04-16 15:01:00,2016-04-18 09:39:00,1,0,A,A
2016-04-16 16:50:00,2016-04-18 09:38:00,2,0,A,A
2016-04-16 15:59:00,2016-04-18 09:30:00,1,0,A,A
2016-04-16 16:55:00,2016-04-18 10:06:00,1,0,A,A
2016-04-16 16:22:00,2016-04-18 09:57:00,2,0,A,A
2016-04-16 14:05:00,2016-04-18 07:56:00,1,0,A,A
2016-04-16 17:01:00,2016-04-18 09:23:00,2,0,A,C
2016-04-16 17:24:00,2016-04-18 07:09:00,2,0,A,C
2016-04-16 20:05:00,2016-04-18 09:39:00,1,0,A,A
2016-04-16 15:30:00,2016-04-18 08:43:00,1,0,A,A
2016-04-16 15:58:00,2016-04-18 10:08:00,1,0,A,A
2016-04-16 14:29:00,2016-04-20 09:32:00,2,0,A,I
2016-04-16 14:20:00,2016-04-22 09:52:00,2,0,A,A
2016-04-16 14:00:00,2016-04-22 09:14:00,3,0,A,C
2016-04-16 18:10:00,2016-04-23 08:48:00,2,0,A,A
2016-04-17 16:22:00,2016-04-21 09:24:00,2,0,A,A
2016-04-17 19:57:00,2016-04-20 09:13:00,2,0,F,F
2016-04-18 15:59:00,2016-04-20 08:26:00,2,0,A,A
2016-04-18 16:02:00,2016-04-20 09:57:00,1,0,A,A
2016-04-18 14:01:00,2016-04-20 08:58:00,1,0,A,A
2016-04-18 17:56:00,2016-04-20 08:27:00,2,0,A,C
2016-04-18 17:47:00,2016-04-20 08:26:00,1,0,A,A
2016-04-18 14:21:00,2016-04-20 09:40:00,2,0,A,A
2016-04-18 17:13:00,2016-04-20 09:24:00,2,0,A,A
2016-04-18 14:44:00,2016-04-20 08:53:00,2,0,A,A
2016-04-18 17:14:00,2016-04-20 08:24:00,2,0,A,A
2016-04-18 14:03:00,2016-04-20 09:59:00,2,0,A,C
2016-04-18 15:15:00,2016-04-20 09:21:00,2,0,A,C
2016-04-18 14:20:00,2016-04-20 09:52:00,2,0,A,C
2016-04-18 14:36:00,2016-04-20 07:34:00,2,0,A,I
2016-04-18 14:00:00,2016-04-20 08:20:00,2,0,A,A
2016-04-18 17:30:00,2016-04-20 08:07:00,2,0,A,A
2016-04-18 14:30:00,2016-04-20 09:57:00,2,0,A,C
2016-04-18 14:41:00,2016-04-20 06:48:00,1,0,A,A
2016-04-18 14:25:00,2016-04-20 09:09:00,1,0,A,A
2016-04-18 14:34:00,2016-04-20 07:52:00,1,0,A,A
2016-04-18 17:26:00,2016-04-20 09:18:00,2,0,A,A
2016-04-18 16:32:00,2016-04-20 09:53:00,1,0,A,A
2016-04-18 14:36:00,2016-04-20 08:03:00,2,0,A,C
2016-04-18 15:09:00,2016-04-20 07:38:00,1,0,A,A
2016-04-18 14:31:00,2016-04-20 07:41:00,2,0,A,A
2016-04-18 14:18:00,2016-04-20 08:48:00,2,0,A,A
2016-04-18 14:44:00,2016-04-20 09:12:00,2,0,A,C
2016-04-18 17:50:00,2016-04-20 07:14:00,1,0,A,A
2016-04-18 19:17:00,2016-04-20 08:29:00,1,0,A,A
2016-04-18 15:54:00,2016-04-20 08:55:00,2,0,A,A
2016-04-18 17:58:00,2016-04-26 10:07:00,1,0,A,A
2016-04-18 14:19:00,2016-04-26 08:01:00,1,0,A,A
2016-04-18 16:10:00,2016-04-26 09:36:00,2,0,A,A
2016-04-18 15:45:00,2016-04-26 08:56:00,1,0,A,A
2016-04-18 17:28:00,2016-04-26 08:29:00,1,0,A,A
2016-04-18 18:55:00,2016-04-26 08:58:00,2,0,A,A
2016-04-18 14:58:00,2016-04-28 09:19:00,2,0,D,D
2016-04-18 16:59:00,2016-04-28 09:17:00,2,0,D,D
2016-04-19 14:01:00,2016-04-22 09:54:00,2,0,D,D
2016-04-21 17:42:00,2016-04-24 09:38:00,2,0,A,A
2016-04-21 14:58:00,2016-04-24 09:53:00,2,0,A,A
2016-04-21 17:34:00,2016-04-28 09:38:00,2,0,E,E
2016-04-22 17:52:00,2016-04-25 08:14:00,2,0,A,A
2016-04-22 15:59:00,2016-04-25 09:45:00,2,0,A,A
2016-04-22 15:45:00,2016-04-25 09:20:00,2,0,A,A
2016-04-22 15:46:00,2016-04-25 09:20:00,2,0,A,C
2016-04-22 14:52:00,2016-04-25 09:18:00,2,0,A,A
2016-04-22 14:53:00,2016-04-25 07:19:00,2,0,A,A
2016-04-22 18:02:00,2016-04-25 09:52:00,2,0,A,A
2016-04-22 15:50:00,2016-04-25 09:07:00,2,0,A,A
2016-04-22 19:57:00,2016-04-25 09:44:00,2,0,A,A
2016-04-22 14:07:00,2016-04-25 09:33:00,2,0,A,A
2016-04-22 16:39:00,2016-04-25 08:29:00,2,0,A,A
2016-04-22 15:07:00,2016-04-25 10:27:00,2,0,A,A
2016-04-22 16:41:00,2016-04-25 06:36:00,2,0,A,A
2016-04-22 14:36:00,2016-04-25 08:55:00,2,0,A,A
2016-04-22 17:13:00,2016-04-25 08:14:00,2,0,A,A
2016-04-22 17:26:00,2016-04-25 08:28:00,2,0,A,A
2016-04-22 14:24:00,2016-04-25 08:53:00,2,0,A,A
2016-04-22 16:37:00,2016-04-25 09:34:00,2,0,A,A
2016-04-22 16:16:00,2016-04-25 09:41:00,3,0,A,C
2016-04-22 17:51:00,2016-04-25 09:12:00,2,0,A,A
2016-04-22 16:43:00,2016-04-25 10:01:00,2,0,A,A
2016-04-22 14:12:00,2016-04-25 09:41:00,1,0,A,C
2016-04-22 17:12:00,2016-04-25 09:26:00,2,0,A,A
2016-04-22 16:52:00,2016-04-25 07:54:00,2,0,A,A
2016-04-22 17:46:00,2016-04-25 07:19:00,2,0,A,A
2016-04-22 14:43:00,2016-04-25 08:05:00,2,0,A,A
2016-04-22 14:31:00,2016-04-25 07:10:00,2,0,A,A
2016-04-22 14:05:00,2016-04-29 07:10:00,2,0,E,I
2016-04-23 17:04:00,2016-04-25 07:32:00,2,0,A,A
2016-04-23 16:04:00,2016-04-30 09:29:00,2,0,A,A
2016-04-23 17:12:00,2016-04-30 09:19:00,2,0,A,A
2016-04-24 14:21:00,2016-05-01 11:30:00,2,0,E,E
2016-04-26 16:55:00,2016-04-28 06:59:00,1,0,A,A
2016-04-26 14:24:00,2016-04-28 08:07:00,2,0,A,A
2016-04-26 14:21:00,2016-04-28 09:30:00,2,0,A,A
2016-04-26 15:58:00,2016-04-28 09:44:00,1,0,A,A
2016-04-26 16:21:00,2016-04-28 09:50:00,1,0,A,A
2016-04-26 18:52:00,2016-05-10 09:10:00,2,0,E,E
2016-04-27 16:40:00,2016-05-02 09:28:00,2,0,E,E
2016-04-28 16:56:00,2016-05-02 08:31:00,2,0,A,A
2016-04-30 14:31:00,2016-05-02 09:40:00,2,0,A,C
2016-04-30 15:44:00,2016-05-02 09:27:00,2,0,A,C
2016-04-30 14:36:00,2016-05-02 10:15:00,2,0,A,A
2016-04-30 17:27:00,2016-05-02 08:48:00,2,0,A,A
2016-04-30 19:41:00,2016-05-02 09:33:00,2,0,A,A
2016-04-30 16:17:00,2016-05-02 08:09:00,2,0,A,A
2016-04-30 14:57:00,2016-05-02 07:29:00,2,0,A,C
2016-04-30 15:35:00,2016-05-07 11:09:00,2,0,A,A
2016-04-30 16:42:00,2016-05-07 07:33:00,2,0,A,D
2016-04-30 15:06:00,2016-05-08 08:11:00,2,0,A,A
2016-04-30 15:59:00,2016-05-12 07:09:00,2,0,A,A
2016-04-30 14:48:00,2016-05-07 08:37:00,2,0,A,A
2016-05-01 22:56:00,2016-05-07 09:19:00,2,0,E,E
2016-05-02 16:53:00,2016-05-04 07:17:00,2,0,A,A
2016-05-02 15:05:00,2016-05-04 09:42:00,2,0,A,A
2016-05-02 17:33:00,2016-05-04 09:49:00,1,0,A,A
2016-05-02 15:07:00,2016-05-04 09:19:00,2,0,A,A
2016-05-02 15:19:00,2016-05-04 06:22:00,2,0,A,A
2016-05-02 16:07:00,2016-05-04 09:32:00,2,0,A,A
2016-05-02 14:17:00,2016-05-04 09:13:00,2,0,A,A
2016-05-02 23:26:00,2016-05-04 09:55:00,2,0,A,A
2016-05-02 14:20:00,2016-05-04 09:56:00,2,0,A,A
2016-05-02 17:07:00,2016-05-04 08:25:00,2,0,A,A
2016-05-02 15:58:00,2016-05-04 09:07:00,2,0,A,A
2016-05-02 15:38:00,2016-05-04 10:30:00,2,0,A,A
2016-05-02 16:44:00,2016-05-04 09:49:00,2,0,A,A
2016-05-02 14:34:00,2016-05-04 10:03:00,1,0,A,A
2016-05-02 14:18:00,2016-05-04 08:28:00,1,0,A,A
2016-05-02 17:03:00,2016-05-04 09:16:00,2,0,A,A
2016-05-02 14:54:00,2016-05-04 09:35:00,2,0,A,A
2016-05-02 14:08:00,2016-05-04 07:48:00,2,0,A,A
2016-05-02 17:07:00,2016-05-04 08:37:00,2,0,A,A
2016-05-02 17:24:00,2016-05-04 08:53:00,2,0,A,A
2016-05-02 16:06:00,2016-05-04 09:17:00,1,0,A,A
2016-05-02 18:45:00,2016-05-04 07:14:00,2,0,A,A
2016-05-02 21:41:00,2016-05-04 07:58:00,2,0,A,A
2016-05-02 15:01:00,2016-05-04 08:48:00,1,0,A,A
2016-05-02 16:35:00,2016-05-04 07:54:00,2,0,A,A
2016-05-02 15:40:00,2016-05-04 10:25:00,1,0,A,A
2016-05-02 14:31:00,2016-05-06 09:18:00,2,0,A,A
2016-05-02 14:53:00,2016-05-08 07:17:00,2,0,A,A
2016-05-02 14:32:00,2016-05-12 09:51:00,2,0,A,E
2016-05-02 16:46:00,2016-05-12 06:45:00,2,0,D,D
2016-05-03 15:11:00,2016-05-10 08:12:00,2,0,D,D
2016-05-03 14:02:00,2016-05-10 09:09:00,2,0,E,E
2016-05-03 16:10:00,2016-05-10 09:29:00,2,0,D,D
2016-05-03 14:09:00,2016-05-10 06:19:00,2,0,E,E
2016-05-04 15:55:00,2016-05-08 07:34:00,2,0,D,D
2016-05-05 16:49:00,2016-05-09 09:32:00,2,0,A,A
2016-05-05 14:12:00,2016-05-09 08:54:00,2,0,A,A
2016-05-05 16:06:00,2016-05-09 09:52:00,2,0,A,A
2016-05-05 20:14:00,2016-05-09 08:20:00,2,0,A,A
2016-05-05 16:27:00,2016-05-12 08:15:00,1,0,A,A
2016-05-05 15:10:00,2016-05-12 08:10:00,2,0,A,A
2016-05-06 17:49:00,2016-05-13 09:56:00,2,0,A,A
2016-05-06 14:24:00,2016-05-13 09:59:00,2,0,A,A
2016-05-06 15:38:00,2016-05-14 09:55:00,2,0,E,E
2016-05-07 16:03:00,2016-05-14 09:58:00,2,0,A,A
2016-05-07 15:24:00,2016-05-14 09:10:00,2,0,D,D
2016-05-07 15:28:00,2016-05-14 09:14:00,2,0,A,A
2016-05-07 16:17:00,2016-05-14 09:53:00,2,0,D,D
2016-05-08 17:05:00,2016-05-18 07:55:00,2,0,E,E
2016-05-08 14:34:00,2016-05-19 08:16:00,2,0,E,E
2016-05-09 17:04:00,2016-05-15 12:40:00,2,0,A,A
2016-05-09 19:50:00,2016-05-16 07:03:00,2,0,D,D
2016-05-10 16:01:00,2016-05-12 07:20:00,2,0,A,A
2016-05-10 15:53:00,2016-05-12 07:01:00,2,0,A,A
2016-05-10 15:39:00,2016-05-12 09:14:00,1,0,A,A
2016-05-10 18:43:00,2016-05-12 10:12:00,1,0,A,A
2016-05-10 14:40:00,2016-05-12 09:24:00,2,0,A,A
2016-05-10 15:10:00,2016-05-12 09:47:00,2,0,A,A
2016-05-10 15:02:00,2016-05-15 09:12:00,2,0,A,A
2016-05-11 17:26:00,2016-05-21 06:12:00,2,0,D,D
2016-05-12 15:52:00,2016-05-15 08:45:00,2,0,A,A
2016-05-12 15:08:00,2016-05-15 07:00:00,1,0,A,A
2016-05-12 14:56:00,2016-05-15 09:10:00,2,0,A,A
2016-05-12 16:05:00,2016-05-15 08:01:00,2,0,A,A
2016-05-12 17:54:00,2016-05-15 07:39:00,1,0,A,A
2016-05-12 15:55:00,2016-05-15 09:22:00,2,0,A,A
2016-05-12 19:52:00,2016-05-15 09:53:00,2,0,A,D
2016-05-12 15:38:00,2016-05-15 08:30:00,2,0,A,C
2016-05-12 17:37:00,2016-05-15 09:14:00,2,0,A,D
2016-05-12 19:39:00,2016-05-15 09:30:00,1,0,A,A
2016-05-12 14:42:00,2016-05-15 10:11:00,1,0,A,A
2016-05-12 15:01:00,2016-05-15 08:05:00,2,0,A,A
2016-05-12 15:24:00,2016-05-16 09:17:00,2,0,A,I
2016-05-12 15:19:00,2016-05-19 09:18:00,2,0,E,E
2016-05-12 20:24:00,2016-05-19 07:40:00,2,0,E,E
2016-05-12 16:40:00,2016-05-22 09:00:00,2,0,E,E
2016-05-12 16:38:00,2016-05-22 08:33:00,2,0,E,E
2016-05-13 16:47:00,2016-05-15 08:51:00,1,0,A,A
2016-05-13 15:47:00,2016-05-20 09:46:00,2,0,A,C
2016-05-13 14:47:00,2016-05-20 08:52:00,2,0,A,C
2016-05-14 14:31:00,2016-05-24 09:13:00,2,0,E,E
2016-05-14 14:58:00,2016-05-16 07:18:00,2,0,A,D
2016-05-14 17:17:00,2016-05-16 09:43:00,2,0,A,E
2016-05-14 15:14:00,2016-05-16 09:47:00,1,0,A,A
2016-05-14 18:42:00,2016-05-16 09:37:00,1,0,A,A
2016-05-14 16:31:00,2016-05-16 09:02:00,2,0,A,A
2016-05-14 17:11:00,2016-05-16 09:33:00,2,0,A,A
2016-05-14 21:57:00,2016-05-16 09:19:00,1,0,A,A
2016-05-14 16:08:00,2016-05-16 09:58:00,1,0,A,A
2016-05-14 14:28:00,2016-05-16 09:10:00,2,0,A,A
2016-05-14 16:49:00,2016-05-16 10:00:00,2,0,A,A
2016-05-14 19:15:00,2016-05-16 07:03:00,2,0,A,D
2016-05-14 15:59:00,2016-05-16 08:41:00,2,0,A,A
2016-05-14 14:08:00,2016-05-16 09:54:00,2,0,A,D
2016-05-14 14:54:00,2016-05-16 07:07:00,1,0,A,E
2016-05-14 20:19:00,2016-05-16 07:57:00,2,0,A,A
2016-05-14 16:48:00,2016-05-16 08:21:00,2,0,A,D
2016-05-14 17:10:00,2016-05-16 09:34:00,2,0,A,E
2016-05-14 14:39:00,2016-05-16 09:39:00,1,0,A,A
2016-05-14 14:03:00,2016-05-16 05:46:00,1,0,A,A
2016-05-14 19:19:00,2016-05-16 09:10:00,2,0,A,A
2016-05-14 15:21:00,2016-05-16 09:57:00,2,0,A,A
2016-05-14 14:38:00,2016-05-16 08:58:00,2,0,A,A
2016-05-14 17:49:00,2016-05-16 06:58:00,2,0,A,D
2016-05-14 22:19:00,2016-05-16 09:28:00,2,0,A,E
2016-05-14 14:24:00,2016-05-16 08:44:00,2,0,A,A
2016-05-14 14:08:00,2016-05-16 09:32:00,2,0,A,D
2016-05-14 16:40:00,2016-05-16 09:02:00,2,0,A,A
2016-05-14 17:09:00,2016-05-16 08:29:00,2,0,A,C
2016-05-14 17:36:00,2016-05-16 09:19:00,1,0,A,A
2016-05-15 16:44:00,2016-05-22 09:19:00,2,0,A,A
2016-05-15 16:36:00,2016-05-25 09:50:00,1,0,A,A
2016-05-15 14:58:00,2016-05-26 08:01:00,2,0,A,C
2016-05-16 17:51:00,2016-05-18 09:51:00,2,0,A,A
2016-05-16 16:12:00,2016-05-18 10:07:00,2,0,A,A
2016-05-16 14:30:00,2016-05-18 10:00:00,2,0,A,C
2016-05-16 16:08:00,2016-05-18 10:01:00,1,0,A,A
2016-05-16 16:33:00,2016-05-18 07:18:00,2,0,A,A
2016-05-16 15:25:00,2016-05-18 09:14:00,2,0,A,A
2016-05-16 16:37:00,2016-05-18 09:01:00,2,0,A,A
2016-05-16 14:22:00,2016-05-18 09:42:00,1,0,A,A
2016-05-16 17:37:00,2016-05-18 08:48:00,2,0,A,A
2016-05-16 19:10:00,2016-05-18 08:36:00,2,0,A,C
2016-05-16 14:28:00,2016-05-18 10:27:00,2,0,A,C
2016-05-16 14:13:00,2016-05-18 08:45:00,2,0,A,I
2016-05-16 16:23:00,2016-05-18 08:39:00,2,0,A,C
2016-05-16 14:03:00,2016-05-18 07:48:00,2,0,A,C
2016-05-16 16:10:00,2016-05-18 08:17:00,2,0,A,A
2016-05-16 15:20:00,2016-05-18 09:30:00,2,0,A,A
2016-05-16 19:24:00,2016-05-18 09:42:00,2,0,A,A
2016-05-16 15:31:00,2016-05-18 08:42:00,1,0,A,A
2016-05-16 16:31:00,2016-05-18 08:57:00,2,0,A,A
2016-05-16 14:26:00,2016-05-18 09:36:00,2,0,A,A
2016-05-16 17:50:00,2016-05-18 09:17:00,1,0,A,A
2016-05-16 15:22:00,2016-05-18 09:25:00,1,0,A,A
2016-05-16 17:33:00,2016-05-18 09:20:00,1,0,A,A
2016-05-16 14:10:00,2016-05-18 04:45:00,2,0,A,A
2016-05-16 17:42:00,2016-05-18 08:47:00,2,0,A,C
2016-05-16 18:15:00,2016-05-18 08:36:00,2,0,A,A
2016-05-16 17:54:00,2016-05-18 07:59:00,1,0,A,A
2016-05-16 20:56:00,2016-05-18 08:42:00,2,0,A,A
2016-05-16 17:26:00,2016-05-18 09:43:00,2,0,A,A
2016-05-16 14:04:00,2016-05-18 07:49:00,2,0,A,A
2016-05-16 15:43:00,2016-05-22 09:50:00,2,0,D,D
2016-05-16 18:16:00,2016-05-22 08:57:00,2,0,D,D
2016-05-16 15:42:00,2016-05-23 07:15:00,1,0,A,A
2016-05-16 17:04:00,2016-05-26 08:18:00,2,0,D,D
2016-05-16 18:02:00,2016-05-26 07:47:00,2,0,D,D
2016-05-16 14:36:00,2016-05-26 09:45:00,2,0,D,D
2016-05-16 17:38:00,2016-05-27 08:43:00,2,0,A,A
2016-05-16 15:49:00,2016-05-27 07:24:00,2,0,A,A
2016-05-16 16:03:00,2016-05-27 07:44:00,2,0,A,C
2016-05-16 18:15:00,2016-05-27 09:55:00,2,0,A,A
2016-05-16 15:59:00,2016-05-27 09:43:00,2,0,A,A
2016-05-16 17:07:00,2016-05-23 09:38:00,2,0,A,A
2016-05-17 16:22:00,2016-05-24 08:01:00,2,0,A,A
2016-05-17 16:35:00,2016-05-24 10:40:00,2,0,A,A
2016-05-17 20:00:00,2016-05-24 08:23:00,2,0,A,A
2016-05-17 19:33:00,2016-05-25 08:52:00,2,0,E,I
2016-05-17 15:37:00,2016-05-27 06:39:00,2,0,E,E
2016-05-18 15:46:00,2016-05-25 09:17:00,2,0,A,A
2016-05-19 16:57:00,2016-05-21 07:41:00,2,0,F,G
2016-05-19 15:04:00,2016-05-26 10:36:00,2,0,A,A
2016-05-19 14:34:00,2016-05-26 08:47:00,2,0,A,A
2016-05-19 15:39:00,2016-05-27 08:34:00,2,0,A,A
2016-05-19 18:29:00,2016-05-29 07:55:00,2,0,E,E
2016-05-20 19:59:00,2016-05-28 09:16:00,2,0,A,A
2016-05-20 17:43:00,2016-05-28 09:12:00,2,0,E,E
2016-05-21 17:41:00,2016-05-23 08:20:00,3,0,H,H
2016-05-21 19:16:00,2016-05-23 08:13:00,2,0,F,F
2016-05-21 15:24:00,2016-05-28 09:18:00,2,0,D,D
2016-05-21 18:00:00,2016-05-30 08:01:00,2,0,A,A
2016-05-21 14:39:00,2016-05-31 06:32:00,2,0,D,D
2016-05-21 16:35:00,2016-05-31 10:07:00,2,0,G,G
2016-05-21 16:04:00,2016-05-28 08:03:00,2,0,D,D
2016-05-22 15:20:00,2016-06-01 09:01:00,2,0,A,A
2016-05-22 15:57:00,2016-06-01 08:21:00,2,0,A,A
2016-05-23 16:32:00,2016-05-29 09:21:00,2,0,A,A
2016-05-23 20:29:00,2016-05-30 09:29:00,2,0,A,C
2016-05-23 17:43:00,2016-06-03 09:46:00,2,0,D,D
2016-05-23 16:55:00,2016-05-30 06:54:00,2,0,A,A
2016-05-24 15:01:00,2016-05-28 09:05:00,2,0,A,E
2016-05-24 18:43:00,2016-05-29 09:05:00,1,0,A,A
2016-05-24 17:59:00,2016-05-29 07:32:00,2,0,A,D
2016-05-24 20:38:00,2016-05-30 07:53:00,2,0,A,A
2016-05-24 16:02:00,2016-05-30 09:40:00,2,0,A,C
2016-05-24 15:55:00,2016-05-30 06:45:00,2,0,A,A
2016-05-24 16:05:00,2016-05-30 08:42:00,2,0,A,E
2016-05-24 17:20:00,2016-05-30 09:47:00,2,0,A,A
2016-05-24 14:00:00,2016-05-30 11:08:00,2,0,A,A
2016-05-24 14:39:00,2016-05-30 09:29:00,2,0,A,E
2016-05-24 15:42:00,2016-05-30 08:54:00,2,0,A,A
2016-05-24 20:01:00,2016-05-30 08:28:00,2,0,A,A
2016-05-24 14:11:00,2016-05-30 09:08:00,1,0,A,A
2016-05-24 17:51:00,2016-05-30 09:08:00,2,0,A,E
2016-05-24 14:15:00,2016-05-30 08:08:00,2,0,A,A
2016-05-24 18:47:00,2016-05-30 08:01:00,2,0,A,B
2016-05-24 17:57:00,2016-05-31 08:02:00,2,0,A,A
2016-05-24 21:28:00,2016-05-31 08:42:00,2,0,A,E
2016-05-24 14:31:00,2016-06-01 10:03:00,2,0,A,A
2016-05-24 14:02:00,2016-06-01 06:32:00,2,0,A,A
2016-05-24 14:34:00,2016-06-01 09:08:00,2,0,D,D
2016-05-24 16:09:00,2016-06-01 08:31:00,2,0,A,C
2016-05-24 15:52:00,2016-06-01 10:00:00,1,0,A,A
2016-05-24 14:42:00,2016-06-03 06:41:00,2,0,D,D
2016-05-24 14:52:00,2016-06-03 09:41:00,2,0,D,D
2016-05-25 14:16:00,2016-05-27 07:55:00,2,2,G,G
2016-05-25 16:32:00,2016-05-29 09:46:00,2,0,A,A
2016-05-25 14:10:00,2016-05-29 07:48:00,2,0,A,D
2016-05-25 15:36:00,2016-05-29 06:54:00,2,0,A,A
2016-05-25 14:15:00,2016-05-30 07:40:00,2,0,A,A
2016-05-25 15:00:00,2016-05-30 07:07:00,2,0,A,A
2016-05-25 14:18:00,2016-05-30 09:19:00,2,0,A,C
2016-05-25 20:56:00,2016-05-30 08:54:00,2,0,A,A
2016-05-25 16:15:00,2016-05-30 07:58:00,2,0,A,A
2016-05-25 17:09:00,2016-05-30 08:46:00,2,0,A,A
2016-05-25 15:33:00,2016-05-30 08:46:00,1,0,A,A
2016-05-25 14:21:00,2016-06-08 08:03:00,2,0,A,A
2016-05-26 19:47:00,2016-05-28 08:52:00,1,0,A,A
2016-05-26 18:02:00,2016-05-29 08:10:00,1,0,A,A
2016-05-26 20:07:00,2016-05-29 08:30:00,1,0,A,A
2016-05-26 14:43:00,2016-05-29 09:03:00,1,0,A,A
2016-05-26 18:52:00,2016-05-29 08:01:00,2,0,A,F
2016-05-26 14:59:00,2016-05-29 09:52:00,2,0,A,A
2016-05-26 18:56:00,2016-05-29 09:57:00,1,0,A,A
2016-05-26 18:03:00,2016-05-29 10:00:00,1,0,A,A
2016-05-26 16:38:00,2016-05-29 08:44:00,3,0,A,C
2016-05-26 17:16:00,2016-05-29 09:39:00,1,0,A,A
2016-05-26 18:04:00,2016-05-29 08:16:00,1,0,A,A
2016-05-26 16:26:00,2016-05-29 07:17:00,1,0,A,A
2016-05-26 15:32:00,2016-05-30 08:03:00,1,0,A,A
2016-05-26 15:22:00,2016-05-30 09:16:00,2,0,A,D
2016-05-26 14:15:00,2016-05-30 08:25:00,2,0,A,C
2016-05-26 14:13:00,2016-05-30 09:39:00,2,0,A,C
2016-05-26 21:27:00,2016-05-30 08:18:00,2,0,A,D
2016-05-26 14:49:00,2016-05-30 09:46:00,1,0,A,A
2016-05-26 14:58:00,2016-05-30 09:34:00,2,0,A,C
2016-05-26 16:05:00,2016-05-30 09:03:00,2,0,A,C
2016-05-26 17:09:00,2016-05-30 07:06:00,1,0,A,A
2016-05-26 17:22:00,2016-05-30 09:01:00,1,0,A,A
2016-05-26 17:08:00,2016-05-30 08:52:00,2,0,A,E
2016-05-26 18:20:00,2016-05-30 07:01:00,2,0,A,D
2016-05-26 15:59:00,2016-05-30 09:31:00,1,0,A,A
2016-05-26 15:28:00,2016-05-30 08:55:00,1,0,A,A
2016-05-26 14:44:00,2016-05-30 08:33:00,2,0,A,E
